Observer,Block name,Point name,Date,Species,Time interval,Number,Sex/Behaviour,Distance,Detection_hist,3 Birds at census point.Notes,Record #,Verified?,Time start,Temp,Relative humidity,Wind,Sky_code,Mammal,Noise,Recording #,2 Point information.Notes,Start time,End time,Start temp,End temp,Start wind,End wind,Start sky,End sky
Ian McDonald,Auriol Trail,A12,"Friday, June 26, 2009",Yellow-rumped Warbler,"5,10",1,S,>100m,,,364,FALSE,8:10,4,,,2,,,14,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A12,"Friday, June 26, 2009",Gray Jay,"5,10",1,S,50-100m,,,365,FALSE,8:10,4,,,2,,,14,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A12,"Friday, June 26, 2009",Gray Jay,"3,5",1,S,>100m,,,366,FALSE,8:10,4,,,2,,,14,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A12,"Friday, June 26, 2009",Swainson's Thrush,10,1,C,>100m,,"Pulsing call, same call as previous points.  Did Carl call this drumming: see 9:25",367,FALSE,8:10,4,,,2,,,14,,4:07,8:20,-2,4,0,2,1,1
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 08, 2011",Yellow-rumped Warbler,2,1,S,>100m,10000,,473,FALSE,8:14,11,57.9,0.7,1,,,,"Noise of jet, PIGR and YRWA seen between P11 and P12.",3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 08, 2011",Dark-eyed Junco,"4,6,8",1,S,50-100m,01110,,474,FALSE,8:14,11,57.9,0.7,1,,,,"Noise of jet, PIGR and YRWA seen between P11 and P12.",3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 08, 2011",Common Redpoll,4,1,FO,>100m,01000,,475,FALSE,8:14,11,57.9,0.7,1,,,,"Noise of jet, PIGR and YRWA seen between P11 and P12.",3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 08, 2011",Common Redpoll,"2,4",1,S,50-100m,11000,,476,FALSE,8:14,11,57.9,0.7,1,,,,"Noise of jet, PIGR and YRWA seen between P11 and P12.",3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 08, 2011",Dark-eyed Junco,"8,10",1,S,>100m,00011,,477,FALSE,8:14,11,57.9,0.7,1,,,,"Noise of jet, PIGR and YRWA seen between P11 and P12.",3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 08, 2011",Swainson's Thrush,10,1,S,>100m,00001,,478,FALSE,8:14,11,57.9,0.7,1,,,,"Noise of jet, PIGR and YRWA seen between P11 and P12.",3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 08, 2011",Swainson's Thrush,"6,10",1,C,>100m,00101,,479,FALSE,8:14,11,57.9,0.7,1,,,,"Noise of jet, PIGR and YRWA seen between P11 and P12.",3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 08, 2011",American Three-toed Woodpecker,"6,10",1,D,>100m,00101,,480,FALSE,8:14,11,57.9,0.7,1,,,,"Noise of jet, PIGR and YRWA seen between P11 and P12.",3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 08, 2011",White-winged Crossbill,2,1,C,50-100m,10000,,481,FALSE,8:14,11,57.9,0.7,1,,,,"Noise of jet, PIGR and YRWA seen between P11 and P12.",3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 08, 2011",White-winged Crossbill,8,1,FO,<50m,00010,,482,FALSE,8:14,11,57.9,0.7,1,,,,"Noise of jet, PIGR and YRWA seen between P11 and P12.",3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 08, 2011",Gray Jay,"6,8",1,C,>100m,00110,,483,FALSE,8:14,11,57.9,0.7,1,,,,"Noise of jet, PIGR and YRWA seen between P11 and P12.",3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 08, 2011",Boreal Chickadee,"6,8",1,S,50-100m,00110,,484,FALSE,8:14,11,57.9,0.7,1,,,,"Noise of jet, PIGR and YRWA seen between P11 and P12.",3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 08, 2011",Yellow-rumped Warbler,"2,4,6,8,10",1,S,<50m,11111,,485,FALSE,8:14,11,57.9,0.7,1,,,,"Noise of jet, PIGR and YRWA seen between P11 and P12.",3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A12,"Monday, June 13, 2011",Yellow-rumped Warbler,"2,4,6,8,10",1,S,50-100m,11111,,800,FALSE,8:14,7.3,74.3,0.4,1,,,,"DEJU, YRWA, SWTH between P11 and P12",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A12,"Monday, June 13, 2011",Swainson's Thrush,"2,4,6,8,10",1,S,>100m,11111,,801,FALSE,8:14,7.3,74.3,0.4,1,,,,"DEJU, YRWA, SWTH between P11 and P12",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A12,"Monday, June 13, 2011",Swainson's Thrush,8,1,S,>100m,00010,,802,FALSE,8:14,7.3,74.3,0.4,1,,,,"DEJU, YRWA, SWTH between P11 and P12",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A12,"Monday, June 13, 2011",Common Redpoll,10,1,FO,50-100m,00001,,803,FALSE,8:14,7.3,74.3,0.4,1,,,,"DEJU, YRWA, SWTH between P11 and P12",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A12,"Monday, June 13, 2011",Common Redpoll,2,1,FO,50-100m,10000,,804,FALSE,8:14,7.3,74.3,0.4,1,,,,"DEJU, YRWA, SWTH between P11 and P12",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A12,"Monday, June 13, 2011",Chipping Sparrow,4,1,S,50-100m,01000,,805,FALSE,8:14,7.3,74.3,0.4,1,,,,"DEJU, YRWA, SWTH between P11 and P12",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A12,"Monday, June 13, 2011",Chipping Sparrow,8,1,S,>100m,00010,,806,FALSE,8:14,7.3,74.3,0.4,1,,,,"DEJU, YRWA, SWTH between P11 and P12",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A12,"Sunday, June 10, 2012",Bohemian Waxwing,"2,4,6,8,10",1,C,<50m,11111,,899,FALSE,8:46,10.9,58,0,2,,,,"Partial clouds, BOWA, SWTH",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Sunday, June 10, 2012",Olive-sided Flycatcher,8,1,S,50-100m,00010,,900,FALSE,8:46,10.9,58,0,2,,,,"Partial clouds, BOWA, SWTH",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Sunday, June 10, 2012",Swainson's Thrush,2,1,S,<50m,10000,,901,FALSE,8:46,10.9,58,0,2,,,,"Partial clouds, BOWA, SWTH",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Sunday, June 10, 2012",Wilson's Warbler,"2,4",1,S,<50m,11000,,902,FALSE,8:46,10.9,58,0,2,,,,"Partial clouds, BOWA, SWTH",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Sunday, June 10, 2012",Swainson's Thrush,"2,4,6,8",1,S,<50m,11110,,903,FALSE,8:46,10.9,58,0,2,,,,"Partial clouds, BOWA, SWTH",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Sunday, June 10, 2012",Yellow-rumped Warbler,"2,4,6,8",1,S,<50m,11110,,904,FALSE,8:46,10.9,58,0,2,,,,"Partial clouds, BOWA, SWTH",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Sunday, June 10, 2012",Boreal Chickadee,"4,6,10",1,C,50-100m,01101,,905,FALSE,8:46,10.9,58,0,2,,,,"Partial clouds, BOWA, SWTH",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Sunday, June 10, 2012",Yellow-rumped Warbler,"6,8",1,S,50-100m,00110,,906,FALSE,8:46,10.9,58,0,2,,,,"Partial clouds, BOWA, SWTH",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Friday, June 15, 2012",Chickadee,6,1,C,50-100m,00100,,990,FALSE,8:14,5.6,74,0,3,B,,,YRWA between P11 and P12,3:50,8:24,7.2,5.6,0,0,3,3
Sarah Davidson,Auriol Trail,A12,"Friday, June 15, 2012",Dark-eyed Junco,"4,6",1,S,<50m,01100,,991,FALSE,8:14,5.6,74,0,3,B,,,YRWA between P11 and P12,3:50,8:24,7.2,5.6,0,0,3,3
Sarah Davidson,Auriol Trail,A12,"Friday, June 15, 2012",Swainson's Thrush,"4,8,10",1,C,50-100m,01011,,992,FALSE,8:14,5.6,74,0,3,B,,,YRWA between P11 and P12,3:50,8:24,7.2,5.6,0,0,3,3
Sarah Davidson,Auriol Trail,A12,"Friday, June 15, 2012",Swainson's Thrush,2,1,S,50-100m,10000,,993,FALSE,8:14,5.6,74,0,3,B,,,YRWA between P11 and P12,3:50,8:24,7.2,5.6,0,0,3,3
Sarah Davidson,Auriol Trail,A12,"Friday, June 15, 2012",Wilson's Warbler,6,1,S,<50m,00100,,994,FALSE,8:14,5.6,74,0,3,B,,,YRWA between P11 and P12,3:50,8:24,7.2,5.6,0,0,3,3
Julie Bauer,Auriol Trail,A12,"Saturday, June 08, 2013",Yellow-rumped Warbler,"2,4",1,S,50-100m,11000,,1211,FALSE,8:13,9.6,91,0,3,,,,1 OSFL b/w P11 and P10.,4:00,8:23,9.5,9.6,0,0,3,3
Julie Bauer,Auriol Trail,A12,"Saturday, June 08, 2013",Swainson's Thrush,6,1,S,50-100m,00100,,1212,FALSE,8:13,9.6,91,0,3,,,,1 OSFL b/w P11 and P10.,4:00,8:23,9.5,9.6,0,0,3,3
Julie Bauer,Auriol Trail,A12,"Saturday, June 08, 2013",Swainson's Thrush,6,1,C,50-100m,00100,,1213,FALSE,8:13,9.6,91,0,3,,,,1 OSFL b/w P11 and P10.,4:00,8:23,9.5,9.6,0,0,3,3
Julie Bauer,Auriol Trail,A12,"Saturday, June 08, 2013",Chipping Sparrow,2,1,S,50-100m,10000,,1214,FALSE,8:13,9.6,91,0,3,,,,1 OSFL b/w P11 and P10.,4:00,8:23,9.5,9.6,0,0,3,3
Sarah Davidson,Auriol Trail,A12,"Saturday, June 08, 2013",Yellow-rumped Warbler,2,1,S,50-100m,10000,,1270,FALSE,8:13,9.6,91,0,3,,,,Slight breeze; 1 OSFL b/w P11/P12; SWTH&OSFL >100m,4:00,8:23,9.5,9.6,0,0,3,3
Sarah Davidson,Auriol Trail,A12,"Saturday, June 08, 2013",Yellow-rumped Warbler,4,1,S,<50m,01000,,1271,FALSE,8:13,9.6,91,0,3,,,,Slight breeze; 1 OSFL b/w P11/P12; SWTH&OSFL >100m,4:00,8:23,9.5,9.6,0,0,3,3
Sarah Davidson,Auriol Trail,A12,"Saturday, June 08, 2013",Chipping Sparrow,2,1,S,50-100m,10000,,1272,FALSE,8:13,9.6,91,0,3,,,,Slight breeze; 1 OSFL b/w P11/P12; SWTH&OSFL >100m,4:00,8:23,9.5,9.6,0,0,3,3
Sarah Davidson,Auriol Trail,A12,"Friday, June 14, 2013",Unknown,6,1,"V,FO",50-100m,00100,,1347,FALSE,8:25,8.7,84.8,0,2,,,,PIGR b/w P11/P12; BOWA too far.,4:00,8:35,4.8,8.7,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Friday, June 14, 2013",Swainson's Thrush,10,1,S,50-100m,00001,,1348,FALSE,8:25,8.7,84.8,0,2,,,,PIGR b/w P11/P12; BOWA too far.,4:00,8:35,4.8,8.7,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Friday, June 14, 2013",Yellow-rumped Warbler,"6,8,10",2,"C,V",<50m,00111,"2 dists on datasheet, closest entered; V on map but not list on datasheet.",1349,FALSE,8:25,8.7,84.8,0,2,,,,PIGR b/w P11/P12; BOWA too far.,4:00,8:35,4.8,8.7,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Friday, June 14, 2013",Swainson's Thrush,"2,4,6",1,S,<50m,11100,,1350,FALSE,8:25,8.7,84.8,0,2,,,,PIGR b/w P11/P12; BOWA too far.,4:00,8:35,4.8,8.7,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Friday, June 14, 2013",Dark-eyed Junco,"4,6",1,S,50-100m,01100,,1351,FALSE,8:25,8.7,84.8,0,2,,,,PIGR b/w P11/P12; BOWA too far.,4:00,8:35,4.8,8.7,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Friday, June 14, 2013",Yellow-rumped Warbler,2,1,S,50-100m,10000,,1352,FALSE,8:25,8.7,84.8,0,2,,,,PIGR b/w P11/P12; BOWA too far.,4:00,8:35,4.8,8.7,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Friday, June 14, 2013",Yellow-rumped Warbler,"2,4,6",1,"V,S",<50m,11100,"2 dists on datasheet, closest entered.",1353,FALSE,8:25,8.7,84.8,0,2,,,,PIGR b/w P11/P12; BOWA too far.,4:00,8:35,4.8,8.7,0,0,1,2
Julie Bauer,Auriol Trail,A12,"Friday, June 14, 2013",Yellow-rumped Warbler,"2,4,6,8",1,"S,V",50-100m,11110,,1402,FALSE,8:25,8.7,84.8,0,2,,,,PIGR b/w P11/P12,4:00,8:35,4.8,8.7,0,0,1,2
Julie Bauer,Auriol Trail,A12,"Friday, June 14, 2013",Bohemian Waxwing,6,1,V,50-100m,00100,,1403,FALSE,8:25,8.7,84.8,0,2,,,,PIGR b/w P11/P12,4:00,8:35,4.8,8.7,0,0,1,2
Julie Bauer,Auriol Trail,A12,"Friday, June 14, 2013",Swainson's Thrush,8,1,V,50-100m,00010,"Inconsistency b/w list/map on datasheet, used map for dist.",1404,FALSE,8:25,8.7,84.8,0,2,,,,PIGR b/w P11/P12,4:00,8:35,4.8,8.7,0,0,1,2
Julie Bauer,Auriol Trail,A12,"Friday, June 14, 2013",Yellow-rumped Warbler,"8,10",1,C,<50m,00011,,1405,FALSE,8:25,8.7,84.8,0,2,,,,PIGR b/w P11/P12,4:00,8:35,4.8,8.7,0,0,1,2
Julie Bauer,Auriol Trail,A12,"Friday, June 14, 2013",Swainson's Thrush,"2,4,6,8",1,S,<50m,11110,,1406,FALSE,8:25,8.7,84.8,0,2,,,,PIGR b/w P11/P12,4:00,8:35,4.8,8.7,0,0,1,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 10, 2015",Swainson's Thrush,2,1,S,50-100m,10000,,1488,FALSE,8:40,8.5,67.7,0.6,2,S,,,,4:12,8:50,6.3,8.5,0.9,0.6,2,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 10, 2015",Dark-eyed Junco,"4,8,10",2,"C,V",<50m,01011,,1489,FALSE,8:40,8.5,67.7,0.6,2,S,,,,4:12,8:50,6.3,8.5,0.9,0.6,2,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 10, 2015",Pine Siskin,"2,4",2,C,50-100m,11000,,1490,FALSE,8:40,8.5,67.7,0.6,2,S,,,,4:12,8:50,6.3,8.5,0.9,0.6,2,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 10, 2015",Dark-eyed Junco,"8,10",1,S,50-100m,00011,,1491,FALSE,8:40,8.5,67.7,0.6,2,S,,,,4:12,8:50,6.3,8.5,0.9,0.6,2,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 10, 2015",Yellow-rumped Warbler,"6,8,10",1,"V,S",<50m,00111,,1492,FALSE,8:40,8.5,67.7,0.6,2,S,,,,4:12,8:50,6.3,8.5,0.9,0.6,2,2
Sarah Davidson,Auriol Trail,A12,"Wednesday, June 10, 2015",Dark-eyed Junco,10,1,S,50-100m,00001,,1493,FALSE,8:40,8.5,67.7,0.6,2,S,,,,4:12,8:50,6.3,8.5,0.9,0.6,2,2
Sarah Davidson,Auriol Trail,A12,"Monday, June 15, 2015",Dark-eyed Junco,2,1,S,50-100m,10000,,1651,FALSE,8:34,13.6,50.8,0.5,3,S,,,"BLWA, CORA",4:05,8:44,14.5,13.6,0,0.5,2,3
Sarah Davidson,Auriol Trail,A12,"Monday, June 15, 2015",Yellow-rumped Warbler,6,1,S,50-100m,00100,,1652,FALSE,8:34,13.6,50.8,0.5,3,S,,,"BLWA, CORA",4:05,8:44,14.5,13.6,0,0.5,2,3
Sarah Davidson,Auriol Trail,A12,"Monday, June 15, 2015",White-winged Crossbill,8,1,"V,C",<50m,00010,,1653,FALSE,8:34,13.6,50.8,0.5,3,S,,,"BLWA, CORA",4:05,8:44,14.5,13.6,0,0.5,2,3
Sarah Davidson,Auriol Trail,A12,"Monday, June 15, 2015",Dark-eyed Junco,"4,6,8,10",1,"S,V",<50m,01111,,1654,FALSE,8:34,13.6,50.8,0.5,3,S,,,"BLWA, CORA",4:05,8:44,14.5,13.6,0,0.5,2,3
Sarah Davidson,Auriol Trail,A12,"Monday, June 15, 2015",Pine Siskin,10,5,C,50-100m,00001,,1655,FALSE,8:34,13.6,50.8,0.5,3,S,,,"BLWA, CORA",4:05,8:44,14.5,13.6,0,0.5,2,3
Sarah Davidson,Auriol Trail,A12,"Monday, June 15, 2015",Unknown,4,1,V,<50m,01000,,1656,FALSE,8:34,13.6,50.8,0.5,3,S,,,"BLWA, CORA",4:05,8:44,14.5,13.6,0,0.5,2,3
Sarah Davidson,Auriol Trail,A12,"Tuesday, June 06, 2017",Dark-eyed Junco,6,1,S,<50m,00100,,1790,FALSE,9:03,8.9,62.1,0.6,2,,,,,4:10,9:03,6.7,8.9,1.4,0.6,2,2
Sarah Davidson,Auriol Trail,A12,"Tuesday, June 06, 2017",Yellow-rumped Warbler,4,1,S,50-100m,01000,,1791,FALSE,9:03,8.9,62.1,0.6,2,,,,,4:10,9:03,6.7,8.9,1.4,0.6,2,2
Sarah Davidson,Auriol Trail,A12,"Tuesday, June 06, 2017",Swainson's Thrush,6,1,S,50-100m,00100,,1792,FALSE,9:03,8.9,62.1,0.6,2,,,,,4:10,9:03,6.7,8.9,1.4,0.6,2,2
Sarah Davidson,Auriol Trail,A12,"Tuesday, June 06, 2017",Swainson's Thrush,6,1,C,50-100m,00100,,1793,FALSE,9:03,8.9,62.1,0.6,2,,,,,4:10,9:03,6.7,8.9,1.4,0.6,2,2
Sarah Davidson,Auriol Trail,A12,"Tuesday, June 13, 2017",Blackpoll Warbler,"2,4,6,8,10",1,S,<50m,11111,,1879,FALSE,8:22,4.6,90.2,0,3,,light rain,,,4:06,8:22,7.3,4.6,0,0,3,3
Sarah Davidson,Auriol Trail,A12,"Tuesday, June 13, 2017",Common Raven,"4,6,8,10",1,C,50-100m,01111,,1880,FALSE,8:22,4.6,90.2,0,3,,light rain,,,4:06,8:22,7.3,4.6,0,0,3,3
Sarah Davidson,Auriol Trail,A12,"Tuesday, June 13, 2017",Wilson's Warbler,2,1,S,50-100m,10000,,1881,FALSE,8:22,4.6,90.2,0,3,,light rain,,,4:06,8:22,7.3,4.6,0,0,3,3
Sarah Davidson,Auriol Trail,A12,"Tuesday, June 13, 2017",Yellow-rumped Warbler,"4,6,8,10",1,S,"<50m, 50-100m",01111,,1882,FALSE,8:22,4.6,90.2,0,3,,light rain,,,4:06,8:22,7.3,4.6,0,0,3,3
Sarah Davidson,Auriol Trail,A12,"Tuesday, June 13, 2017",Swainson's Thrush,"4,6,8,10",1,C,<50m,01111,,1883,FALSE,8:22,4.6,90.2,0,3,,light rain,,,4:06,8:22,7.3,4.6,0,0,3,3
Manon Fontaine,Auriol Trail,A12,"Thursday, June 06, 2019",Dark-eyed Junco,6,1,S,50-100m,00100,,2238,FALSE,8:30,9,73.4,1.1,2,,,A033,BOWA,4:10,9:21,8.6,10.3,0.5,0.6,3,2
Manon Fontaine,Auriol Trail,A12,"Thursday, June 06, 2019",Gray Jay,"8,10",1,C,<50m,00011,,2239,FALSE,8:30,9,73.4,1.1,2,,,A033,BOWA,4:10,9:21,8.6,10.3,0.5,0.6,3,2
Manon Fontaine,Auriol Trail,A12,"Thursday, June 06, 2019",Swainson's Thrush,"2,4,6,8,10",1,"S,C",<50m,11111,,2240,FALSE,8:30,9,73.4,1.1,2,,,A033,BOWA,4:10,9:21,8.6,10.3,0.5,0.6,3,2
Manon Fontaine,Auriol Trail,A12,"Thursday, June 06, 2019",Swainson's Thrush,10,1,S,50-100m,00001,,2241,FALSE,8:30,9,73.4,1.1,2,,,A033,BOWA,4:10,9:21,8.6,10.3,0.5,0.6,3,2
Manon Fontaine,Auriol Trail,A12,"Thursday, June 06, 2019",Yellow-rumped Warbler,"2,6,8,10",1,S,50-100m,10111,,2242,FALSE,8:30,9,73.4,1.1,2,,,A033,BOWA,4:10,9:21,8.6,10.3,0.5,0.6,3,2
Manon Fontaine,Auriol Trail,A12,"Thursday, June 06, 2019",Dark-eyed Junco,"2,4,10",1,S,50-100m,11001,,2243,FALSE,8:30,9,73.4,1.1,2,,,A033,BOWA,4:10,9:21,8.6,10.3,0.5,0.6,3,2
Manon Fontaine,Auriol Trail,A12,"Thursday, June 06, 2019",Yellow-rumped Warbler,"2,8,10",1,S,<50m,10011,,2244,FALSE,8:30,9,73.4,1.1,2,,,A033,BOWA,4:10,9:21,8.6,10.3,0.5,0.6,3,2
Manon Fontaine,Auriol Trail,A12,"Thursday, June 06, 2019",Dark-eyed Junco,"2,4,6,8,10",1,S,<50m,11111,,2245,FALSE,8:30,9,73.4,1.1,2,,,A033,BOWA,4:10,9:21,8.6,10.3,0.5,0.6,3,2
Manon Fontaine,Auriol Trail,A12,"Thursday, June 06, 2019",Swainson's Thrush,"2,4,6,8,10",1,S,<50m,11111,,2246,FALSE,8:30,9,73.4,1.1,2,,,A033,BOWA,4:10,9:21,8.6,10.3,0.5,0.6,3,2
Manon Fontaine,Auriol Trail,A12,"Thursday, June 06, 2019",Yellow-rumped Warbler,"2,4,6,8",1,S,<50m,11110,,2247,FALSE,8:30,9,73.4,1.1,2,,,A033,BOWA,4:10,9:21,8.6,10.3,0.5,0.6,3,2
Manon Fontaine,Auriol Trail,A12,"Thursday, June 06, 2019",Swainson's Thrush,4,1,S,<50m,01000,,2248,FALSE,8:30,9,73.4,1.1,2,,,A033,BOWA,4:10,9:21,8.6,10.3,0.5,0.6,3,2
Manon Fontaine,Auriol Trail,A12,"Thursday, June 13, 2019",White-winged Crossbill,"2,4,6,8,10",1,S,<50m,11111,,2539,FALSE,8:29,8.3,100,0,3,,,,DRIZZLE MID-WAY,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A12,"Thursday, June 13, 2019",Yellow-rumped Warbler,2,1,S,50-100m,10000,,2540,FALSE,8:29,8.3,100,0,3,,,,DRIZZLE MID-WAY,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A12,"Thursday, June 13, 2019",Swainson's Thrush,"2,4,6,10",1,S,50-100m,11101,,2541,FALSE,8:29,8.3,100,0,3,,,,DRIZZLE MID-WAY,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A12,"Thursday, June 13, 2019",Yellow-rumped Warbler,"4,6,8,10",1,S,<50m,01111,,2542,FALSE,8:29,8.3,100,0,3,,,,DRIZZLE MID-WAY,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A12,"Thursday, June 13, 2019",Dark-eyed Junco,"2,4,6,8,10",1,S,<50m,11111,,2543,FALSE,8:29,8.3,100,0,3,,,,DRIZZLE MID-WAY,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A12,"Thursday, June 13, 2019",Yellow-rumped Warbler,"6,8",1,S,<50m,00110,,2544,FALSE,8:29,8.3,100,0,3,,,,DRIZZLE MID-WAY,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A12,"Thursday, June 13, 2019",Chipping Sparrow,"8,10",1,S,50-100m,00011,,2545,FALSE,8:29,8.3,100,0,3,,,,DRIZZLE MID-WAY,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A12,"Thursday, June 13, 2019",Common Redpoll,4,1,"F,C",<50m,01000,,2546,FALSE,8:29,8.3,100,0,3,,,,DRIZZLE MID-WAY,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A12,"Thursday, June 13, 2019",Dark-eyed Junco,"2,4,6",1,S,50-100m,11100,,2547,FALSE,8:29,8.3,100,0,3,,,,DRIZZLE MID-WAY,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A12,"Thursday, June 13, 2019",White-winged Crossbill,"4,6,8,10",1,"F,S",50-100m,01111,,2548,FALSE,8:29,8.3,100,0,3,,,,DRIZZLE MID-WAY,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A12,"Thursday, June 13, 2019",Swainson's Thrush,8,1,C,50-100m,00010,,2549,FALSE,8:29,8.3,100,0,3,,,,DRIZZLE MID-WAY,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A12,"Thursday, June 13, 2019",Dark-eyed Junco,"2,4,6",1,S,50-100m,11100,,2550,FALSE,8:29,8.3,100,0,3,,,,DRIZZLE MID-WAY,3:50,8:39,9.9,8.3,0,0,3,3
David Blakeburn,Auriol Trail,A12,"Tuesday, June 09, 2020",Swainson's Thrush,"2,4,6",1,"S,C",<50m,11100,,2631,FALSE,8:25,5,65.2,0,1,,,,SWTH CORA DEJU,4:05,8:25,-2.2,5,0,0,1,1
David Blakeburn,Auriol Trail,A12,"Tuesday, June 09, 2020",Swainson's Thrush,"4,6,8,10",1,"S,C",<50m,01111,moved from 50 to 100,2632,FALSE,8:25,5,65.2,0,1,,,,SWTH CORA DEJU,4:05,8:25,-2.2,5,0,0,1,1
David Blakeburn,Auriol Trail,A12,"Tuesday, June 09, 2020",Swainson's Thrush,"4,6,8",1,S,50-100m,01110,,2633,FALSE,8:25,5,65.2,0,1,,,,SWTH CORA DEJU,4:05,8:25,-2.2,5,0,0,1,1
David Blakeburn,Auriol Trail,A12,"Tuesday, June 09, 2020",Common Raven,"4,6",1,C,50-100m,01100,,2634,FALSE,8:25,5,65.2,0,1,,,,SWTH CORA DEJU,4:05,8:25,-2.2,5,0,0,1,1
David Blakeburn,Auriol Trail,A12,"Tuesday, June 09, 2020",Dark-eyed Junco,"2,4,6,8,10",1,"C,V",<50m,11111,,2635,FALSE,8:25,5,65.2,0,1,,,,SWTH CORA DEJU,4:05,8:25,-2.2,5,0,0,1,1
David Blakeburn,Auriol Trail,A12,"Tuesday, June 09, 2020",Yellow-rumped Warbler,"2,6,8,10",1,S,50-100m,10111,,2636,FALSE,8:25,5,65.2,0,1,,,,SWTH CORA DEJU,4:05,8:25,-2.2,5,0,0,1,1
David Blakeburn,Auriol Trail,A12,"Tuesday, June 09, 2020",Dark-eyed Junco,"2,4",1,S,50-100m,11000,,2637,FALSE,8:25,5,65.2,0,1,,,,SWTH CORA DEJU,4:05,8:25,-2.2,5,0,0,1,1
